"LineNumber","LineDescription","TimePeriod","DataValue"
"89","Law courts","1986","8,961"
"89","Law courts","1987","9,613"
"89","Law courts","1988","10,948"
"89","Law courts","1989","12,371"
"89","Law courts","1990","13,866"
"89","Law courts","1991","15,147"
"89","Law courts","1992","16,460"
"89","Law courts","1993","18,667"
"89","Law courts","1994","19,919"
"89","Law courts","1995","21,133"
"89","Law courts","1996","22,168"
"89","Law courts","1997","23,747"
"89","Law courts","1998","25,922"
"89","Law courts","1999","28,423"
"89","Law courts","2000","30,698"
"89","Law courts","2001","33,367"
"89","Law courts","2002","35,252"
"89","Law courts","2003","35,906"
"89","Law courts","2004","37,504"
"89","Law courts","2005","39,280"
"89","Law courts","2006","41,007"
"89","Law courts","2007","43,235"
"89","Law courts","2008","45,616"
"89","Law courts","2009","46,223"
"89","Law courts","2010","46,128"
"89","Law courts","2011","45,406"
"89","Law courts","2012","44,776"
"89","Law courts","2013","45,126"
"89","Law courts","2014","46,497"
"89","Law courts","2015","48,291"
"89","Law courts","2016","49,237"
"89","Law courts","2017","49,862"
"89","Law courts","2018","52,154"
"89","Law courts","2019","54,976"
"89","Law courts","2020","55,982"
"89","Law courts","2021","58,395"
"89","Law courts","2022","63,407"
"89","Law courts","2023","66,629"
"89","Law courts","2024","70,480"
"90","Prisons","1959","553"
"90","Prisons","1960","620"
"90","Prisons","1961","682"
"90","Prisons","1962","711"
"90","Prisons","1963","750"
"90","Prisons","1964","835"
"90","Prisons","1965","892"
"90","Prisons","1966","969"
"90","Prisons","1967","1,089"
"90","Prisons","1968","1,222"
"90","Prisons","1969","1,366"
"90","Prisons","1970","1,600"
"90","Prisons","1971","1,883"
"90","Prisons","1972","2,111"
"90","Prisons","1973","2,433"
"90","Prisons","1974","2,909"
"90","Prisons","1975","3,372"
"90","Prisons","1976","3,766"
"90","Prisons","1977","4,226"
"90","Prisons","1978","4,782"
"90","Prisons","1979","5,406"
"90","Prisons","1980","6,155"
"90","Prisons","1981","7,144"
"90","Prisons","1982","8,366"
"90","Prisons","1983","9,550"
"90","Prisons","1984","10,862"
"90","Prisons","1985","12,584"
"90","Prisons","1986","14,105"
"90","Prisons","1987","15,959"
"90","Prisons","1988","17,982"
"90","Prisons","1989","20,699"
"90","Prisons","1990","23,792"
"90","Prisons","1991","26,203"
"90","Prisons","1992","28,510"
"90","Prisons","1993","30,574"
"90","Prisons","1994","33,610"
"90","Prisons","1995","36,474"
"90","Prisons","1996","39,122"
"90","Prisons","1997","41,592"
"90","Prisons","1998","44,156"
"90","Prisons","1999","48,185"
"90","Prisons","2000","52,218"
"90","Prisons","2001","56,404"
"90","Prisons","2002","58,759"
"90","Prisons","2003","59,706"
"90","Prisons","2004","62,016"
"90","Prisons","2005","65,026"
"90","Prisons","2006","69,037"
"90","Prisons","2007","74,053"
"90","Prisons","2008","78,132"
"90","Prisons","2009","77,977"
"90","Prisons","2010","77,114"
"90","Prisons","2011","76,589"
"90","Prisons","2012","75,858"
"90","Prisons","2013","78,192"
"90","Prisons","2014","81,035"
"90","Prisons","2015","83,500"
"90","Prisons","2016","84,449"
"90","Prisons","2017","85,859"
"90","Prisons","2018","89,515"
"90","Prisons","2019","94,194"
"90","Prisons","2020","95,153"
"90","Prisons","2021","96,809"
"90","Prisons","2022","104,161"
"90","Prisons","2023","107,844"
"90","Prisons","2024","111,842"
"91","Economic affairs","1959","5,870"
"91","Economic affairs","1960","6,181"
"91","Economic affairs","1961","6,571"
"91","Economic affairs","1962","6,929"
"91","Economic affairs","1963","7,379"
"91","Economic affairs","1964","7,833"
"91","Economic affairs","1965","8,454"
"91","Economic affairs","1966","9,241"
"91","Economic affairs","1967","10,027"
"91","Economic affairs","1968","10,815"
"91","Economic affairs","1969","11,954"
"91","Economic affairs","1970","13,276"
"91","Economic affairs","1971","14,622"
"91","Economic affairs","1972","15,783"
"91","Economic affairs","1973","17,517"
"91","Economic affairs","1974","20,884"
"91","Economic affairs","1975","24,001"
"91","Economic affairs","1976","25,265"
"91","Economic affairs","1977","26,679"
"91","Economic affairs","1978","30,125"
"91","Economic affairs","1979","32,660"
"91","Economic affairs","1980","36,744"
"91","Economic affairs","1981","40,576"
"91","Economic affairs","1982","43,690"
"91","Economic affairs","1983","44,960"
"91","Economic affairs","1984","46,461"
"91","Economic affairs","1985","49,779"
"91","Economic affairs","1986","53,009"
"91","Economic affairs","1987","55,560"
"91","Economic affairs","1988","57,940"
"91","Economic affairs","1989","61,135"
"91","Economic affairs","1990","65,255"
"91","Economic affairs","1991","68,895"
"91","Economic affairs","1992","72,577"
"91","Economic affairs","1993","75,099"
"91","Economic affairs","1994","78,414"
"91","Economic affairs","1995","82,276"
"91","Economic affairs","1996","85,376"
"91","Economic affairs","1997","89,321"
"91","Economic affairs","1998","93,369"
"91","Economic affairs","1999","100,336"
"91","Economic affairs","2000","107,021"
"91","Economic affairs","2001","122,051"
"91","Economic affairs","2002","121,555"
"91","Economic affairs","2003","122,443"
"91","Economic affairs","2004","127,921"
"91","Economic affairs","2005","136,251"
"91","Economic affairs","2006","145,550"
"91","Economic affairs","2007","156,950"
"91","Economic affairs","2008","166,792"
"91","Economic affairs","2009","168,553"
"91","Economic affairs","2010","167,461"
"91","Economic affairs","2011","170,587"
"91","Economic affairs","2012","174,620"
"91","Economic affairs","2013","178,740"
"91","Economic affairs","2014","181,818"
"91","Economic affairs","2015","184,107"
"91","Economic affairs","2016","186,076"
"91","Economic affairs","2017","191,209"
"91","Economic affairs","2018","201,873"
"91","Economic affairs","2019","212,056"
"91","Economic affairs","2020","215,440"
"91","Economic affairs","2021","231,143"
"91","Economic affairs","2022","253,930"
"91","Economic affairs","2023","261,396"
"91","Economic affairs","2024","273,825"
"92","Transportation","1959","4,539"
"92","Transportation","1960","4,753"
"92","Transportation","1961","5,011"
"92","Transportation","1962","5,299"
"92","Transportation","1963","5,641"
"92","Transportation","1964","5,944"
"92","Transportation","1965","6,364"
"92","Transportation","1966","6,896"
"92","Transportation","1967","7,448"
"92","Transportation","1968","8,105"
"92","Transportation","1969","8,974"
"92","Transportation","1970","9,908"
"92","Transportation","1971","10,832"
"92","Transportation","1972","11,555"
"92","Transportation","1973","12,798"
"92","Transportation","1974","15,445"
"92","Transportation","1975","17,324"
"92","Transportation","1976","17,845"
"92","Transportation","1977","18,693"
"92","Transportation","1978","20,377"
"92","Transportation","1979","22,331"
"92","Transportation","1980","25,289"
"92","Transportation","1981","28,507"
"92","Transportation","1982","31,297"
"92","Transportation","1983","32,407"
"92","Transportation","1984","33,505"
"92","Transportation","1985","35,695"
"92","Transportation","1986","37,939"
"92","Transportation","1987","39,369"
"92","Transportation","1988","40,930"
"92","Transportation","1989","42,698"
"92","Transportation","1990","45,427"
"92","Transportation","1991","47,995"
"92","Transportation","1992","50,047"
"92","Transportation","1993","51,966"
"92","Transportation","1994","54,326"
"92","Transportation","1995","57,267"
"92","Transportation","1996","59,741"
"92","Transportation","1997","62,641"
"92","Transportation","1998","65,555"
"92","Transportation","1999","70,470"
"92","Transportation","2000","75,058"
"92","Transportation","2001","79,304"
"92","Transportation","2002","82,739"
"92","Transportation","2003","84,919"
"92","Transportation","2004","88,866"
"92","Transportation","2005","96,049"
"92","Transportation","2006","103,423"
"92","Transportation","2007","113,176"
"92","Transportation","2008","121,043"
"92","Transportation","2009","122,469"
"92","Transportation","2010","122,958"
"92","Transportation","2011","126,995"
"92","Transportation","2012","130,905"
"92","Transportation","2013","136,206"
"92","Transportation","2014","139,850"
"92","Transportation","2015","141,284"
"92","Transportation","2016","142,107"
"92","Transportation","2017","145,884"
"92","Transportation","2018","153,766"
"92","Transportation","2019","160,885"
"92","Transportation","2020","161,316"
"92","Transportation","2021","171,272"
"92","Transportation","2022","188,364"
"92","Transportation","2023","194,316"
"92","Transportation","2024","201,718"
"93","Highways","1959","4,539"
"93","Highways","1960","4,753"
"93","Highways","1961","5,011"
"93","Highways","1962","5,299"
"93","Highways","1963","5,629"
"93","Highways","1964","5,934"
"93","Highways","1965","6,346"
"93","Highways","1966","6,872"
"93","Highways","1967","7,422"
"93","Highways","1968","8,078"
"93","Highways","1969","8,949"
"93","Highways","1970","9,884"
"93","Highways","1971","10,798"
"93","Highways","1972","11,502"
"93","Highways","1973","12,717"
"93","Highways","1974","15,329"
"93","Highways","1975","17,166"
"93","Highways","1976","17,656"
"93","Highways","1977","18,483"
"93","Highways","1978","20,138"
"93","Highways","1979","22,004"
"93","Highways","1980","24,935"
"93","Highways","1981","28,105"
"93","Highways","1982","30,843"
"93","Highways","1983","31,965"
"93","Highways","1984","33,120"
"93","Highways","1985","35,368"
"93","Highways","1986","37,633"
"93","Highways","1987","39,094"
"93","Highways","1988","40,578"
"93","Highways","1989","42,322"
"93","Highways","1990","45,053"
"93","Highways","1991","47,583"
"93","Highways","1992","49,659"
"93","Highways","1993","51,603"
"93","Highways","1994","53,986"
"93","Highways","1995","56,957"
"93","Highways","1996","59,410"
"93","Highways","1997","62,205"
"93","Highways","1998","65,109"
"93","Highways","1999","70,041"
"93","Highways","2000","74,524"
"93","Highways","2001","78,675"
"93","Highways","2002","82,206"
"93","Highways","2003","84,515"
"93","Highways","2004","88,497"
"93","Highways","2005","95,678"
"93","Highways","2006","103,050"
"93","Highways","2007","112,799"
"93","Highways","2008","120,654"
"93","Highways","2009","122,062"
"93","Highways","2010","122,533"
"93","Highways","2011","126,554"
"93","Highways","2012","130,447"
"93","Highways","2013","135,731"
"93","Highways","2014","139,355"
"93","Highways","2015","140,770"
"93","Highways","2016","141,573"
"93","Highways","2017","145,330"
"93","Highways","2018","153,189"
"93","Highways","2019","160,285"
"93","Highways","2020","160,693"
"93","Highways","2021","170,623"
"93","Highways","2022","187,696"
"93","Highways","2023","193,624"
"93","Highways","2024","201,004"
"94","Transit and railroad","1963","12"
"94","Transit and railroad","1964","10"
"94","Transit and railroad","1965","18"
"94","Transit and railroad","1966","24"
"94","Transit and railroad","1967","26"
"94","Transit and railroad","1968","27"
"94","Transit and railroad","1969","25"
"94","Transit and railroad","1970","24"
"94","Transit and railroad","1971","34"
"94","Transit and railroad","1972","53"
"94","Transit and railroad","1973","81"
"94","Transit and railroad","1974","116"
"94","Transit and railroad","1975","158"
"94","Transit and railroad","1976","189"
"94","Transit and railroad","1977","210"
"94","Transit and railroad","1978","239"
"94","Transit and railroad","1979","327"
"94","Transit and railroad","1980","354"
"94","Transit and railroad","1981","402"
"94","Transit and railroad","1982","454"
"94","Transit and railroad","1983","442"
"94","Transit and railroad","1984","385"
"94","Transit and railroad","1985","327"
"94","Transit and railroad","1986","306"
"94","Transit and railroad","1987","275"
"94","Transit and railroad","1988","352"
"94","Transit and railroad","1989","376"
"94","Transit and railroad","1990","374"
"94","Transit and railroad","1991","412"
"94","Transit and railroad","1992","388"
"94","Transit and railroad","1993","363"
"94","Transit and railroad","1994","340"
"94","Transit and railroad","1995","310"
"94","Transit and railroad","1996","331"
"94","Transit and railroad","1997","436"
"94","Transit and railroad","1998","446"
"94","Transit and railroad","1999","429"
"94","Transit and railroad","2000","534"
"94","Transit and railroad","2001","629"
"94","Transit and railroad","2002","533"
"94","Transit and railroad","2003","403"
"94","Transit and railroad","2004","369"
"94","Transit and railroad","2005","372"
"94","Transit and railroad","2006","373"
"94","Transit and railroad","2007","377"
"94","Transit and railroad","2008","389"
"94","Transit and railroad","2009","407"
"94","Transit and railroad","2010","425"
"94","Transit and railroad","2011","441"
"94","Transit and railroad","2012","458"
"94","Transit and railroad","2013","476"
"94","Transit and railroad","2014","494"
"94","Transit and railroad","2015","514"
"94","Transit and railroad","2016","534"
"94","Transit and railroad","2017","555"
"94","Transit and railroad","2018","577"
"94","Transit and railroad","2019","599"
"94","Transit and railroad","2020","623"
"94","Transit and railroad","2021","649"
"94","Transit and railroad","2022","668"
"94","Transit and railroad","2023","692"
"94","Transit and railroad","2024","713"
"95","Other economic affairs","1959","1,330"
"95","Other economic affairs","1960","1,428"
"95","Other economic affairs","1961","1,560"
"95","Other economic affairs","1962","1,631"
"95","Other economic affairs","1963","1,738"
"95","Other economic affairs","1964","1,889"
"95","Other economic affairs","1965","2,089"
"95","Other economic affairs","1966","2,346"
"95","Other economic affairs","1967","2,580"
"95","Other economic affairs","1968","2,710"
"95","Other economic affairs","1969","2,980"
"95","Other economic affairs","1970","3,368"
"95","Other economic affairs","1971","3,790"
"95","Other economic affairs","1972","4,228"
"95","Other economic affairs","1973","4,718"
"95","Other economic affairs","1974","5,439"
"95","Other economic affairs","1975","6,677"
"95","Other economic affairs","1976","7,420"
"95","Other economic affairs","1977","7,986"
"95","Other economic affairs","1978","9,748"
"95","Other economic affairs","1979","10,330"
"95","Other economic affairs","1980","11,455"
"95","Other economic affairs","1981","12,069"
"95","Other economic affairs","1982","12,393"
"95","Other economic affairs","1983","12,554"
"95","Other economic affairs","1984","12,956"
"95","Other economic affairs","1985","14,084"
"95","Other economic affairs","1986","15,070"
"95","Other economic affairs","1987","16,191"
"95","Other economic affairs","1988","17,010"
"95","Other economic affairs","1989","18,437"
"95","Other economic affairs","1990","19,829"
"95","Other economic affairs","1991","20,900"
"95","Other economic affairs","1992","22,530"
"95","Other economic affairs","1993","23,133"
"95","Other economic affairs","1994","24,088"
"95","Other economic affairs","1995","25,009"
"95","Other economic affairs","1996","25,635"
"95","Other economic affairs","1997","26,681"
"95","Other economic affairs","1998","27,814"
"95","Other economic affairs","1999","29,866"
"95","Other economic affairs","2000","31,963"
"95","Other economic affairs","2001","42,747"
"95","Other economic affairs","2002","38,816"
"95","Other economic affairs","2003","37,525"
"95","Other economic affairs","2004","39,055"
"95","Other economic affairs","2005","40,201"
"95","Other economic affairs","2006","42,126"
"95","Other economic affairs","2007","43,773"
"95","Other economic affairs","2008","45,749"
"95","Other economic affairs","2009","46,084"
"95","Other economic affairs","2010","44,503"
"95","Other economic affairs","2011","43,592"
"95","Other economic affairs","2012","43,714"
"95","Other economic affairs","2013","42,534"
"95","Other economic affairs","2014","41,968"
"95","Other economic affairs","2015","42,823"
"95","Other economic affairs","2016","43,969"
"95","Other economic affairs","2017","45,324"
"95","Other economic affairs","2018","48,107"
"95","Other economic affairs","2019","51,172"
"95","Other economic affairs","2020","54,124"
"95","Other economic affairs","2021","59,871"
"95","Other economic affairs","2022","65,567"
"95","Other economic affairs","2023","67,080"
"95","Other economic affairs","2024","72,107"
"96","General economic and labor affairs","1959","641"
"96","General economic and labor affairs","1960","677"
"96","General economic and labor affairs","1961","761"
"96","General economic and labor affairs","1962","817"
"96","General economic and labor affairs","1963","855"
"96","General economic and labor affairs","1964","922"
"96","General economic and labor affairs","1965","1,047"
"96","General economic and labor affairs","1966","1,170"
"96","General economic and labor affairs","1967","1,293"
"96","General economic and labor affairs","1968","1,325"
"96","General economic and labor affairs","1969","1,475"
"96","General economic and labor affairs","1970","1,715"
"96","General economic and labor affairs","1971","2,005"
"96","General economic and labor affairs","1972","2,317"
"96","General economic and labor affairs","1973","2,555"
"96","General economic and labor affairs","1974","2,981"
"96","General economic and labor affairs","1975","3,813"
"96","General economic and labor affairs","1976","4,431"
"96","General economic and labor affairs","1977","4,853"
"96","General economic and labor affairs","1978","6,238"
"96","General economic and labor affairs","1979","6,459"
"96","General economic and labor affairs","1980","7,015"
"96","General economic and labor affairs","1981","7,102"
"96","General economic and labor affairs","1982","7,006"
"96","General economic and labor affairs","1983","6,799"
"96","General economic and labor affairs","1984","6,815"
"96","General economic and labor affairs","1985","7,334"
"96","General economic and labor affairs","1986","7,873"
"96","General economic and labor affairs","1987","8,604"
"96","General economic and labor affairs","1988","8,857"
"96","General economic and labor affairs","1989","9,718"
"96","General economic and labor affairs","1990","10,501"
"96","General economic and labor affairs","1991","10,931"
"96","General economic and labor affairs","1992","12,050"
"96","General economic and labor affairs","1993","12,314"
"96","General economic and labor affairs","1994","12,592"
"96","General economic and labor affairs","1995","12,851"
"96","General economic and labor affairs","1996","13,033"
"96","General economic and labor affairs","1997","13,600"
"96","General economic and labor affairs","1998","14,185"
"96","General economic and labor affairs","1999","15,190"
"96","General economic and labor affairs","2000","16,082"
"96","General economic and labor affairs","2001","18,624"
"96","General economic and labor affairs","2002","20,299"
"96","General economic and labor affairs","2003","19,380"
"96","General economic and labor affairs","2004","19,529"
"96","General economic and labor affairs","2005","20,532"
"96","General economic and labor affairs","2006","21,445"
"96","General economic and labor affairs","2007","21,800"
"96","General economic and labor affairs","2008","22,870"
"96","General economic and labor affairs","2009","23,403"
"96","General economic and labor affairs","2010","22,405"
"96","General economic and labor affairs","2011","21,333"
"96","General economic and labor affairs","2012","21,887"
"96","General economic and labor affairs","2013","21,452"
"96","General economic and labor affairs","2014","20,441"
"96","General economic and labor affairs","2015","20,654"
"96","General economic and labor affairs","2016","21,025"
"96","General economic and labor affairs","2017","21,430"
"96","General economic and labor affairs","2018","22,944"
"96","General economic and labor affairs","2019","24,421"
"96","General economic and labor affairs","2020","26,329"
"96","General economic and labor affairs","2021","28,239"
"96","General economic and labor affairs","2022","29,231"
"96","General economic and labor affairs","2023","29,410"
"96","General economic and labor affairs","2024","30,735"
"97","Agriculture","1959","322"
"97","Agriculture","1960","319"
"97","Agriculture","1961","357"
"97","Agriculture","1962","385"
"97","Agriculture","1963","416"
"97","Agriculture","1964","434"
"97","Agriculture","1965","476"
"97","Agriculture","1966","559"
"97","Agriculture","1967","642"
"97","Agriculture","1968","580"
"97","Agriculture","1969","633"
"97","Agriculture","1970","710"
"97","Agriculture","1971","778"
"97","Agriculture","1972","824"
"97","Agriculture","1973","897"
"97","Agriculture","1974","1,004"
"97","Agriculture","1975","1,146"
"97","Agriculture","1976","1,234"
"97","Agriculture","1977","1,294"
"97","Agriculture","1978","1,431"
"97","Agriculture","1979","1,560"
"97","Agriculture","1980","1,764"
"97","Agriculture","1981","1,943"
"97","Agriculture","1982","2,097"
"97","Agriculture","1983","2,293"
"97","Agriculture","1984","2,456"
"97","Agriculture","1985","2,653"
"97","Agriculture","1986","2,830"
"97","Agriculture","1987","2,921"
"97","Agriculture","1988","3,022"
"97","Agriculture","1989","3,245"
"97","Agriculture","1990","3,540"
"97","Agriculture","1991","3,686"
"97","Agriculture","1992","3,765"
"97","Agriculture","1993","3,823"
"97","Agriculture","1994","3,872"
"97","Agriculture","1995","3,937"
"97","Agriculture","1996","4,057"
"97","Agriculture","1997","4,240"
"97","Agriculture","1998","4,469"
"97","Agriculture","1999","5,096"
"97","Agriculture","2000","5,674"
"97","Agriculture","2001","5,873"
"97","Agriculture","2002","5,906"
"97","Agriculture","2003","5,815"
"97","Agriculture","2004","5,759"
"97","Agriculture","2005","5,711"
"97","Agriculture","2006","5,732"
"97","Agriculture","2007","5,883"
"97","Agriculture","2008","6,026"
"97","Agriculture","2009","5,984"
"97","Agriculture","2010","5,963"
"97","Agriculture","2011","5,976"
"97","Agriculture","2012","5,892"
"97","Agriculture","2013","5,969"
"97","Agriculture","2014","6,148"
"97","Agriculture","2015","5,748"
"97","Agriculture","2016","5,772"
"97","Agriculture","2017","6,566"
"97","Agriculture","2018","7,196"
"97","Agriculture","2019","7,685"
"97","Agriculture","2020","7,726"
"97","Agriculture","2021","8,032"
"97","Agriculture","2022","8,818"
"97","Agriculture","2023","9,441"
"97","Agriculture","2024","10,007"
"98","Energy","2001","7,024"
"98","Energy","2002","385"
"98","Energy","2003","-319"
"98","Energy","2004","0"
"98","Energy","2005","0"
"98","Energy","2006","0"
"98","Energy","2007","0"
"98","Energy","2008","0"
"98","Energy","2009","0"
"98","Energy","2010","0"
"98","Energy","2011","0"
"98","Energy","2012","0"
"98","Energy","2013","0"
"98","Energy","2014","0"
"98","Energy","2015","0"
"98","Energy","2016","0"
"98","Energy","2017","0"
"98","Energy","2018","0"
"98","Energy","2019","0"
"98","Energy","2020","0"
"98","Energy","2021","0"
"98","Energy","2022","0"
"98","Energy","2023","0"
"98","Energy","2024","0"
"99","Natural resources","1959","367"
"99","Natural resources","1960","428"
"99","Natural resources","1961","456"
"99","Natural resources","1962","445"
"99","Natural resources","1963","459"
"99","Natural resources","1964","508"
"99","Natural resources","1965","551"
"99","Natural resources","1966","602"
"99","Natural resources","1967","632"
"99","Natural resources","1968","809"
"99","Natural resources","1969","864"
"99","Natural resources","1970","955"
"99","Natural resources","1971","1,040"
"99","Natural resources","1972","1,102"
"99","Natural resources","1973","1,263"
"99","Natural resources","1974","1,450"
"99","Natural resources","1975","1,727"
"99","Natural resources","1976","1,784"
"99","Natural resources","1977","1,851"
"99","Natural resources","1978","2,076"
"99","Natural resources","1979","2,329"
"99","Natural resources","1980","2,705"
"99","Natural resources","1981","3,054"
"99","Natural resources","1982","3,302"
"99","Natural resources","1983","3,485"
"99","Natural resources","1984","3,689"
"99","Natural resources","1985","4,073"
"99","Natural resources","1986","4,331"
"99","Natural resources","1987","4,661"
"99","Natural resources","1988","5,145"
"99","Natural resources","1989","5,471"
"99","Natural resources","1990","5,795"
"99","Natural resources","1991","6,291"
"99","Natural resources","1992","6,715"
"99","Natural resources","1993","7,058"
"99","Natural resources","1994","7,692"
"99","Natural resources","1995","8,218"
"99","Natural resources","1996","8,529"
"99","Natural resources","1997","8,822"
"99","Natural resources","1998","9,125"
"99","Natural resources","1999","9,527"
"99","Natural resources","2000","10,167"
"99","Natural resources","2001","11,193"
"99","Natural resources","2002","12,191"
"99","Natural resources","2003","12,468"
"99","Natural resources","2004","13,447"
"99","Natural resources","2005","13,669"
"99","Natural resources","2006","14,862"
"99","Natural resources","2007","16,144"
"99","Natural resources","2008","16,897"
"99","Natural resources","2009","16,761"
"99","Natural resources","2010","16,200"
"99","Natural resources","2011","16,356"
"99","Natural resources","2012","16,253"
"99","Natural resources","2013","15,223"
"99","Natural resources","2014","15,519"
"99","Natural resources","2015","16,655"
"99","Natural resources","2016","17,582"
"99","Natural resources","2017","17,789"
"99","Natural resources","2018","18,447"
"99","Natural resources","2019","19,561"
"99","Natural resources","2020","20,585"
"99","Natural resources","2021","24,134"
"99","Natural resources","2022","28,096"
"99","Natural resources","2023","28,836"
"99","Natural resources","2024","31,990"
"100","Other","1959","0"
"100","Other","1960","4"
"100","Other","1961","-13"
"100","Other","1962","-16"
"100","Other","1963","8"
"100","Other","1964","25"
"100","Other","1965","14"
"100","Other","1966","15"
"100","Other","1967","13"
"100","Other","1968","-4"
"100","Other","1969","8"
"100","Other","1970","-11"
"100","Other","1971","-33"
"100","Other","1972","-15"
"100","Other","1973","3"
"100","Other","1974","3"
"100","Other","1975","-9"
"100","Other","1976","-30"
"100","Other","1977","-12"
"100","Other","1978","3"
"100","Other","1979","-18"
"100","Other","1980","-29"
"100","Other","1981","-30"
"100","Other","1982","-12"
"100","Other","1983","-24"
"100","Other","1984","-3"
"100","Other","1985","25"
"100","Other","1986","37"
"100","Other","1987","6"
"100","Other","1988","-15"
"100","Other","1989","4"
"100","Other","1990","-7"
"100","Other","1991","-8"
"100","Other","1992","1"
"100","Other","1993","-62"
"100","Other","1994","-67"
"100","Other","1995","3"
"100","Other","1996","16"
"100","Other","1997","19"
"100","Other","1998","35"
"100","Other","1999","54"
"100","Other","2000","40"
"100","Other","2001","34"
"100","Other","2002","34"
"100","Other","2003","180"
"100","Other","2004","320"
"100","Other","2005","289"
"100","Other","2006","88"
"100","Other","2007","-54"
"100","Other","2008","-44"
"100","Other","2009","-64"
"100","Other","2010","-66"
"100","Other","2011","-75"
"100","Other","2012","-318"
"100","Other","2013","-110"
"100","Other","2014","-140"
"100","Other","2015","-234"
"100","Other","2016","-410"
"100","Other","2017","-460"
"100","Other","2018","-480"
"100","Other","2019","-495"
"100","Other","2020","-517"
"100","Other","2021","-534"
"100","Other","2022","-579"
"100","Other","2023","-608"
"100","Other","2024","-625"
"101","Housing and community services","1959","554"
"101","Housing and community services","1960","574"
"101","Housing and community services","1961","573"
"101","Housing and community services","1962","599"
"101","Housing and community services","1963","602"
"101","Housing and community services","1964","641"
"101","Housing and community services","1965","671"
"101","Housing and community services","1966","729"
"101","Housing and community services","1967","791"
"101","Housing and community services","1968","928"
"101","Housing and community services","1969","958"
"101","Housing and community services","1970","1,068"
"101","Housing and community services","1971","1,189"
"101","Housing and community services","1972","1,270"
"101","Housing and community services","1973","1,383"
"101","Housing and community services","1974","1,506"
"101","Housing and community services","1975","1,655"
"101","Housing and community services","1976","1,729"
"101","Housing and community services","1977","1,835"
"101","Housing and community services","1978","2,082"
"101","Housing and community services","1979","2,186"
"101","Housing and community services","1980","2,436"
"101","Housing and community services","1981","2,636"
"101","Housing and community services","1982","2,689"
"101","Housing and community services","1983","2,690"
"101","Housing and community services","1984","2,753"
"101","Housing and community services","1985","2,915"
"101","Housing and community services","1986","3,096"
"101","Housing and community services","1987","3,237"
"101","Housing and community services","1988","3,717"
"101","Housing and community services","1989","4,246"
"101","Housing and community services","1990","4,773"
"101","Housing and community services","1991","5,283"
"101","Housing and community services","1992","5,523"
"101","Housing and community services","1993","5,404"
"101","Housing and community services","1994","5,675"
"101","Housing and community services","1995","5,724"
"101","Housing and community services","1996","6,001"
"101","Housing and community services","1997","6,211"
"101","Housing and community services","1998","6,320"
"101","Housing and community services","1999","6,886"
"101","Housing and community services","2000","7,618"
"101","Housing and community services","2001","8,163"
"101","Housing and community services","2002","8,462"
"101","Housing and community services","2003","8,608"
"101","Housing and community services","2004","8,711"
"101","Housing and community services","2005","9,331"
"101","Housing and community services","2006","8,881"
"101","Housing and community services","2007","15,356"
"101","Housing and community services","2008","11,596"
"101","Housing and community services","2009","9,911"
"101","Housing and community services","2010","9,619"
"101","Housing and community services","2011","8,583"
"101","Housing and community services","2012","8,453"
"101","Housing and community services","2013","8,344"
"101","Housing and community services","2014","7,812"
"101","Housing and community services","2015","7,844"
"101","Housing and community services","2016","8,009"
"101","Housing and community services","2017","8,156"
"101","Housing and community services","2018","9,142"
"101","Housing and community services","2019","10,297"
"101","Housing and community services","2020","10,232"
"101","Housing and community services","2021","12,301"
"101","Housing and community services","2022","11,205"
"101","Housing and community services","2023","11,779"
"101","Housing and community services","2024","11,773"
"102","Health (net)","1959","3,038"
"102","Health (net)","1960","3,277"
"102","Health (net)","1961","3,739"
"102","Health (net)","1962","4,001"
"102","Health (net)","1963","4,385"
"102","Health (net)","1964","4,775"
"102","Health (net)","1965","5,215"
"102","Health (net)","1966","5,963"
"102","Health (net)","1967","7,012"
"102","Health (net)","1968","8,820"
"102","Health (net)","1969","10,061"
"102","Health (net)","1970","11,915"
"102","Health (net)","1971","13,970"
"102","Health (net)","1972","15,826"
"102","Health (net)","1973","17,870"
"102","Health (net)","1974","20,944"
"102","Health (net)","1975","24,777"
"102","Health (net)","1976","26,359"
"102","Health (net)","1977","29,203"
"102","Health (net)","1978","32,334"
"102","Health (net)","1979","35,370"
"102","Health (net)","1980","40,289"
"102","Health (net)","1981","45,625"
"102","Health (net)","1982","49,000"
"102","Health (net)","1983","52,372"
"102","Health (net)","1984","56,316"
"102","Health (net)","1985","61,440"
"102","Health (net)","1986","66,442"
"102","Health (net)","1987","72,523"
"102","Health (net)","1988","79,999"
"102","Health (net)","1989","90,246"
"102","Health (net)","1990","106,225"
"102","Health (net)","1991","130,899"
"102","Health (net)","1992","150,384"
"102","Health (net)","1993","162,256"
"102","Health (net)","1994","172,441"
"102","Health (net)","1995","181,945"
"102","Health (net)","1996","190,410"
"102","Health (net)","1997","193,363"
"102","Health (net)","1998","200,945"
"102","Health (net)","1999","220,464"
"102","Health (net)","2000","237,602"
"102","Health (net)","2001","266,501"
"102","Health (net)","2002","295,880"
"102","Health (net)","2003","312,949"
"102","Health (net)","2004","342,225"
"102","Health (net)","2005","364,598"
"102","Health (net)","2006","361,131"
"102","Health (net)","2007","395,213"
"102","Health (net)","2008","416,876"
"102","Health (net)","2009","446,617"
"102","Health (net)","2010","473,023"
