series,subseries,year,source_type,source_table,source_line_or_column,citation,provenance_class_raw,workpackage,note
S516,S516-A,1978,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1979,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1980,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1981,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1982,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1983,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1984,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1985,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1986,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1987,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1988,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-A,1989,book,Book Table H.1 unproductive employment,Lu = L - Lp,Book Table H.1 unproductive employment,book,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1990,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1991,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1992,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1993,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1994,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1995,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1996,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1997,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,raw-source,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1998,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,1999,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2000,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2001,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2002,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2003,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2004,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2005,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2006,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2007,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2008,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2009,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2010,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2011,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2012,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2013,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2014,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2015,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2016,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2017,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2018,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2019,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2020,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2021,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2022,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2023,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S516,S516-EXT,2024,pipeline,computed: L - Lp,Lu = L - Lp,computed: L - Lp,computed,S506_STEP_TABLE,Unproductive Employment Lu
S601,personal income tax (workers) 1964,1964,book,Table N.1 (labor column),p.358 / CSV_Tables/table_037_038_14.csv,"Shaikh & Tonak 1994, Appendix N",book,WP-B,our S601(1964)=37.06 ~ book labor-share 36.4 (near-faithful)
S602,social insurance (workers) 1964,1964,book,Table N.1 (labor column),p.358 / table_037_038_14.csv,S&T 1994 App.N,book,WP-B,our S602(1964)=22.39 is 7.71 BELOW book 30.1 (narrower basis)
S603,property+motor+other taxes (workers) 1964,1964,book,Table N.1 (labor column),p.358 / table_037_038_14.csv,S&T 1994 App.N,book,WP-B,book = 6.1 property + 0.8 motor vehicle + 2.8 other nontaxes; our S603=10.84 (+1.14)
S604,total taxes T1 (workers) 1964,1964,book,Table N.1 (labor column T1),p.358 / table_037_038_14.csv,S&T 1994 App.N,book,WP-B,our S604(1964)=111.06; +34.86 excess = +40.76 indirect (excluded by App.N)
S605,cash benefits (part of B1),1964,book,Table N.1 Group I (labor),p.358 / table_037_038_14.csv,S&T 1994 App.N,book,WP-B,benefit side aggregate over-counts; see S606
S606,govt services (Group II,labor share),book,,Table N.1 Group II (labor),p.358 / table_037_038_14.csv,S&T 1994 App.N,WP-B,book
S607,net transfer / NSW 1964,1964,book,Table N.1 net transfer,p.358 / table_037_038_14.csv,S&T 1994 App.N,book,WP-B,our NSW(1964)=-20.58 (2.5x more negative than book -8.1)
S608,net transfer rate Ntrrate 1952,1952,book,Table N.2 'Net transfer rate (Ntrrate)',p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,rebuilt S608=NtrV*/V*=Ntrrate; our 1952=-0.0485 (doc divergence)
S608,net transfer rate Ntrrate 1964,1964,book,Table N.2,p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,our -0.0555 (doc divergence)
S608,net transfer rate Ntrrate 1971,1971,book,Table N.2,p.359 / table_037_038_16.csv,S&T 1994 App.N,book,WP-B,our -0.0176 (doc divergence; sign flip)
S608,net transfer rate Ntrrate 1980,1980,book,Table N.2,p.359 / table_037_038_17.csv,S&T 1994 App.N,book,WP-B,our -0.0113 (PASS abs<=0.01)
S608,net transfer rate Ntrrate 1989,1989,book,Table N.2,p.359 / table_037_038_17.csv,S&T 1994 App.N,book,WP-B,our -0.0328 (PASS abs<=0.01)
S617,employee compensation EC,1964,book,Table H.1 (EC row),Appendix H / book_tableH1_1948_1989.csv,S&T 1994 App.H,book,WP-B,faithful; 1948=142.09 1989=3079.0 match
S701,frozen-1977 variant endpoints,1990,pipeline,S701-VAR-FROZEN77 (A+X frozen at rebuilt 1977),,S701-VAR-FROZEN77 (A+X frozen at rebuilt 1977),variant,WP-C,rises to 0.108682 by 2024: ~14.7x wedge vs moving benchmark = P2 Channel-1 bias confirmed
S701,lambda_p benchmark (rebuilt),1958,BLS,BLS CES hours (corrected 07-datatype mfg series + supersector split) / rebuilt 1958 X_j; (I-A)^-1 from io_matrices_rebuilt,,BLS CES hours (corrected 07-datatype mfg series + supersector split) / rebuilt 1958 X_j; (I-A)^-1 from io_matrices_rebuilt,pipeline_snapshot_no_book_anchor,WP-C,book prints no lambda table (v2 KB verified); old chopped 1958 = 0.0050 (unit chaos)
S701,lambda_p benchmark (rebuilt),1963,book,same machinery at 1963,,same machinery at 1963,pipeline_snapshot_no_book_anchor,WP-C,
S701,lambda_p benchmark (rebuilt),1967,book,same; 1967 X_j exact (genuine labeled A); services supersectors enter coverage (n 60->68),,same; 1967 X_j exact (genuine labeled A); services supersectors enter coverage (n 60->68),pipeline_snapshot_no_book_anchor,WP-C,"coverage break documented, not smoothed"
S701,lambda_p benchmark (rebuilt),1972,book,same machinery at 1972,,same machinery at 1972,pipeline_snapshot_no_book_anchor,WP-C,old chopped 1972 = 18.457 (near-singular inverse + duplicated hours + earnings-as-hours)
S701,lambda_p benchmark (rebuilt),1977,book,same machinery at 1977,,same machinery at 1977,pipeline_snapshot_no_book_anchor,WP-C,
S701,lambda_p extension 1997 (spliced level),1997,book,1997 both-ways: SIC path 0.019983 / NAICS path 0.017029; splice factor 1.173491,,1997 both-ways: SIC path 0.019983 / NAICS path 0.017029; splice factor 1.173491,pipeline_snapshot_no_book_anchor,WP-C,1997 SIC->NAICS break = documented method change (DIV-C11)
S701,lambda_p extension end,2024,BEA,"NAICS path: BEA 2017 Total Requirements + 2024 BEA gross output, x splice",,"NAICS path: BEA 2017 Total Requirements + 2024 BEA gross output, x splice",pipeline_snapshot_no_book_anchor,WP-C,
S701,lambda_p extension start,1990,book,SIC path: rebuilt 1977 A + annual X (bucket VA growth chain),,SIC path: rebuilt 1977 A + annual X (bucket VA growth chain),pipeline_snapshot_no_book_anchor,WP-C,
S702,lambda_u benchmark (rebuilt),1967,book,"3 covered unproductive sectors (71,72,74)",,"3 covered unproductive sectors (71,72,74)",pipeline_snapshot_no_book_anchor,WP-C,previously NaN at 1967
S702,lambda_u benchmark (rebuilt),1972,book,"5 covered sectors (69,70,71,72,74)",,"5 covered sectors (69,70,71,72,74)",pipeline_snapshot_no_book_anchor,WP-C,old chopped 1972 = 5.347
S702,lambda_u benchmark (rebuilt),1977,book,same,,same,pipeline_snapshot_no_book_anchor,WP-C,old chopped 1977 = 2.810
S702,lambda_u extension 1997 (spliced level),1997,book,SIC path 0.016091 / NAICS path 0.018750; splice factor 0.858186,,SIC path 0.016091 / NAICS path 0.018750; splice factor 0.858186,pipeline_snapshot_no_book_anchor,WP-C,
S702,lambda_u extension end,2024,book,NAICS path x splice,,NAICS path x splice,pipeline_snapshot_no_book_anchor,WP-C,
S703,book concept anchor (revenue side dev),1958,book,Table 5.12 p.144 (KB table_017_017_01.csv): (e-e*)/e percent,,Table 5.12 p.144 (KB table_017_017_01.csv): (e-e*)/e percent,book,WP-C,anchor for the FUTURE faithful S703; never compared to the partition gap
S703,book concept anchor (revenue side dev),1977,book,same,,same,book,WP-C,
S703,partition gap 1997 overlap,1997,book,"NAICS path (SIC path same year: -21.8243); unspliced (scale-free), both recorded",,"NAICS path (SIC path same year: -21.8243); unspliced (scale-free), both recorded",pipeline_snapshot_book_concept_divergent,WP-C,
S703,partition gap benchmark,1967,book,output-weighted (Lambda_u-Lambda_p)/Lambda_p on rebuilt matrices,,output-weighted (Lambda_u-Lambda_p)/Lambda_p on rebuilt matrices,pipeline_snapshot_book_concept_divergent,WP-C,NOT the Khanjian 6-9% concept (DIV-C10)
S703,partition gap benchmark,1972,book,same,,same,pipeline_snapshot_book_concept_divergent,WP-C,old chopped 1972 = -70.22
S703,partition gap benchmark,1977,book,same,,same,pipeline_snapshot_book_concept_divergent,WP-C,old chopped 1977 = -73.05
S703,partition gap extension end,2024,book,NAICS path,,NAICS path,pipeline_snapshot_book_concept_divergent,WP-C,old chopped 2024 = -80.61
S801,S801-A,1948,identity,S506-A (ST exploitation rate),component_identity,S506-A (ST exploitation rate),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=1.7
S801,S801-A,1948,book,ST 1994 Table 5.7 exploitation rate e=S*/V*,book_anchor,ST 1994 Table 5.7 exploitation rate e=S*/V*,book_anchor,WP-D,PASS; abs_err=0.0; anchor_value=1.7
S801,S801-A,1989,identity,S506-A (ST exploitation rate),component_identity,S506-A (ST exploitation rate),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=2.44
S801,S801-A,1989,book,ST 1994 Table 5.7 / Appendix N (verbatim),book_anchor,ST 1994 Table 5.7 / Appendix N (verbatim),book_anchor,WP-D,PASS; abs_err=0.0; anchor_value=2.44
S901,S901-A/LpL_S511,1948,identity,S511-A,component_identity,S511-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.57
S901,S901-A/LpL_S511,1989,identity,S511-A,component_identity,S511-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.36
S901,S901-A/NSW_V_S608,1952,identity,S608-A (corrected; was stale -0.08575),component_identity,S608-A (corrected; was stale -0.08575),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=-0.0484817927170868
S901,S901-A/NSW_V_S608,1989,identity,S608-A (corrected; was stale -0.08373),component_identity,S608-A (corrected; was stale -0.08373),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=-0.03280815
S901,S901-A/VW_S512,1948,identity,S512-A,component_identity,S512-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.54
S901,S901-A/VW_S512,1989,identity,S512-A,component_identity,S512-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.36
S901,S901-A/e_S506,1948,identity,S506-A,component_identity,S506-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=1.7
S901,S901-A/e_S506,1989,identity,S506-A,component_identity,S506-A,component_identity,WP-D,PASS; abs_err=0.0; anchor_value=2.44
S901,S901-A/r_S513,1948,identity,S513-A (r*,component_identity,S513-A (r*,component_identity,WP-D,0.0; abs_err=0.3946132164108988; anchor_value= Book Table 5.11/§5.5; was NaN)
S901,S901-A/r_S513,1989,identity,S513-A (r*; was NaN),component_identity,S513-A (r*; was NaN),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.37228208
S901,S901-A/r_adj_S514,1948,pipeline,S514-A has no 1948 value (legit NaN),upstream_coverage_gap,S514-A has no 1948 value (legit NaN),upstream_coverage_gap,WP-D,NA; abs_err=; anchor_value=
S901,S901-A/r_adj_S514,1989,identity,S514-A (r*'; was NaN),component_identity,S514-A (r*'; was NaN),component_identity,WP-D,PASS; abs_err=0.0; anchor_value=0.31176279
W,W,1948,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1949,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1950,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1951,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1952,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1953,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1954,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1955,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1956,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1957,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1958,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1959,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1960,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1961,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1962,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1963,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1964,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1965,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1966,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1967,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1968,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1969,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1970,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1971,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1972,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1973,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1974,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1975,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1976,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1977,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1978,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1979,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1980,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1981,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1982,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1983,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1984,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1985,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1986,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1987,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1988,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1989,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1990,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1991,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1992,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1993,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1994,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
